Year;Month;Day;Tx;Tn;RHx;RHn;U2;Rain
2017;11;5;25,68;8,81;99,27;52,32;2,11;0
2017;11;6;23,22;12,86;82,64;12,58;7,21;0
2017;11;7;22,62;13,83;66,17;14,84;9,02;0,25
2017;11;8;27,11;14,52;57,25;24,65;6,02;0
2017;11;9;23,53;12,58;97,16;36,14;3,32;0
2017;11;10;26,88;15,89;87,26;43,55;2,15;0
2017;11;11;29,72;12,49;91,31;37,9;1,03;0
2017;11;12;23,3;12,27;97,71;48,81;1,51;0
2017;11;13;21,51;12,88;93,47;66,29;1,71;0
2017;11;14;18,19;11,66;97,83;56,37;1,9;11,43
2017;11;15;19,44;10,06;85,84;46,78;2,44;0,25
2017;11;16;20,95;11,91;74,88;38,25;3,9;0
2017;11;17;25,39;10,25;78,11;20,22;1,5;0
2017;11;18;23,95;7,28;94,83;42,91;0,85;0
2017;11;19;30,46;9,42;97,09;26,39;0,74;0
2017;11;20;17,43;11,79;99,64;71,67;1,82;21,59
2017;11;21;16,57;7,34;97,77;57,08;1,77;9,91
2017;11;22;17,74;7;95,09;51,47;1,01;0,76
2017;11;23;21,61;7,63;91,49;44,83;1,27;0
2017;11;24;23,53;9,7;89,76;34,49;3,57;0
2017;11;25;26,4;15,31;81,91;28,29;3,33;0
2017;11;26;23,09;14,24;74,53;38,48;6;0
2017;11;27;29,18;15,58;53,68;20,72;4,43;0
2017;11;28;28,37;13,35;82,79;21,92;4,31;0
2017;11;29;28,98;16,15;63,17;25,16;6,74;0
2017;11;30;32,48;18,82;71,34;25,18;2;0
2017;11;31;--;--;--;--;--;--
2017;12;1;28,12;13,66;94,53;45,77;1,87;0
2017;12;2;22,51;12,24;96,23;57,6;1,79;3,56
2017;12;3;21,82;10,61;96,67;52,52;0,92;10,16
2017;12;4;27,19;9,96;98,23;38,65;3,65;0
2017;12;5;27,71;18,31;71,87;40,91;7,67;0
2017;12;6;32,6;18,82;67,31;30,75;4,85;0
2017;12;7;38,26;21,05;53,14;16,17;1,5;0
2017;12;8;36,99;16,1;94,17;23,32;1,25;0
2017;12;9;23,8;14,88;79,86;43,75;6,84;0
2017;12;10;25,99;14,42;67,15;30,26;8,38;0
2017;12;11;25,98;15,55;68,49;29,56;6,37;0
2017;12;12;24,5;14,13;69,53;36;3,84;0
2017;12;13;15,53;11,1;97,88;64,06;1,1;13,21
2017;12;14;24,81;11,93;99,54;30,91;1,99;0
2017;12;15;32,1;11,44;95,5;26,43;0,84;0
2017;12;16;25,52;12,28;97,12;22,5;4,23;0
2017;12;17;21,61;15,32;80,56;47,53;8,37;0
2017;12;18;23,17;14,8;80,1;43,67;6,55;0
2017;12;19;28,1;15,55;71,89;25,53;5,13;0
2017;12;20;35,43;20,01;50,66;8,99;3,53;0
2017;12;21;31,19;15,35;89,94;28,37;1,22;0
2017;12;22;26,89;14,2;96,12;43,61;0,9;0
2017;12;23;25,57;11,1;93,83;39,69;1,19;0
2017;12;24;24,47;9,11;98,76;45,56;1,26;1,27
2017;12;25;21,24;10,87;89,83;28,04;2,63;0
2017;12;26;31,83;13,43;79,9;18,12;2,7;0
2017;12;27;30,99;12,51;87,58;29,44;2,16;0
2017;12;28;29,82;17,36;72,55;19,66;5,44;0
2017;12;29;33,03;17,81;68,42;27,48;2,16;0
2017;12;30;33,77;17,69;75,23;31,25;1,84;0
2017;12;31;25,9;14,51;96,57;50,32;1,99;8,13
2018;1;1;19,45;11,03;95,5;48,59;1,49;0,51
2018;1;2;24,55;11,25;94,55;49,31;1,54;0
2018;1;3;36,84;16,89;76,11;16,89;3,12;0
2018;1;4;34,14;16,44;95,45;22,7;1,34;0
2018;1;5;29,88;13,5;99,24;43,69;0,89;0
2018;1;6;29,31;12,76;98,1;43,34;1,09;1,52
2018;1;7;19,49;15,43;99,58;81;1,76;8,89
2018;1;8;20,78;13,59;90,02;50,11;2,12;0
2018;1;9;27,87;13,15;66,39;26,28;4,93;0
2018;1;10;34,64;17,96;53,73;19,75;4,77;0
2018;1;11;38,83;16,49;93,64;13,3;1,3;0
2018;1;12;29,97;14,5;99,97;46,02;0,94;0
2018;1;13;32,66;14,23;98,13;32,57;0,94;0
2018;1;14;28,85;11,43;98,08;31,12;1,14;0
2018;1;15;24,06;15,83;93,79;49,99;2,37;0
2018;1;16;33,78;17,57;63,74;26,51;2,98;0
2018;1;17;33,42;20,31;77,27;34,55;4,45;0
2018;1;18;36,08;15,53;88,65;29,2;3,4;0
2018;1;19;27,03;19,49;84,64;60,24;7,57;0
2018;1;20;27,86;20,25;83,02;54,43;7,96;0
2018;1;21;31,41;16,33;94,61;45,37;1,55;0
2018;1;22;27,73;16,9;95,17;48,16;1,89;0,76
2018;1;23;27,65;17,37;97,28;46,96;1,44;0
2018;1;24;28,01;15,09;96,79;32,67;2,45;0
2018;1;25;28,99;17,71;71,25;39,79;5,17;0
2018;1;26;31,27;19,16;83,37;40,63;5,05;0
2018;1;27;25,85;18,43;80,93;51,57;5,76;0
2018;1;28;34,14;18,93;69,2;32,3;3,83;0
2018;1;29;37,34;18,3;82,26;22,95;1,45;0
2018;1;30;27,66;15,17;93,23;53,5;2,32;0
2018;1;31;24,29;16,62;78,95;46,89;6,18;0
2018;2;1;32,12;14,66;90,03;12,99;1,88;0
2018;2;2;25,02;15,63;88,72;39,15;2,94;0
2018;2;3;32,62;16,2;69,75;20,93;3,37;0
2018;2;4;33,24;14,49;74,37;13,6;3,18;0
2018;2;5;37,73;15,26;91,65;8,09;2,41;0
2018;2;6;29,25;13,42;93,73;45,02;1,12;0
2018;2;7;36,11;13,58;97,54;18,83;1,78;0
2018;2;8;36,47;17,44;84,37;11,99;1,35;0
2018;2;9;28,46;14,75;98,24;34,94;2,3;5,33
2018;2;10;22,13;13,01;96,51;40,12;1,91;0
2018;2;11;32,24;16,11;65,81;27,08;4,98;0
2018;2;12;31,1;20,02;83,48;40,97;5,8;0
2018;2;13;37,01;21,12;85,64;28,7;4,28;4,57
2018;2;14;32,91;20,97;86,01;41,94;2,4;0
2018;2;15;29,96;15,24;91,52;44,95;2,82;0
2018;2;16;25,85;13,5;97,51;51,91;2,28;0
2018;2;17;32,98;15,7;86,73;26,72;2;0
2018;2;18;27,7;14,09;88,2;34,52;1,42;0
2018;2;19;29,84;13,51;96,56;42,85;2,01;0
2018;2;20;31,86;14,51;88,69;34,11;3,73;0
2018;2;21;30,22;20;66,26;41,57;8,46;0
2018;2;22;36,28;16,82;94,45;25,55;2,97;0
2018;2;23;25,98;13,95;97,61;33,28;2,73;7,37
2018;2;24;18,28;12,46;90,8;47,32;2,5;1,78
2018;2;25;25,42;13,02;69,36;28,1;7,42;0
2018;2;26;31,77;11,2;85,79;15,35;2,12;0
2018;2;27;29,8;7,68;91,8;21,64;1,74;0
2018;2;28;29,85;11,33;94,16;34,19;1,74;0
2018;2;29;--;--;--;--;--;--
2018;2;30;--;--;--;--;--;--
2018;2;31;--;--;--;--;--;--
2018;3;1;28,3;11,46;97,88;30,84;4,79;0
2018;3;2;27,34;17,38;74,25;41,46;9,38;0
2018;3;3;32,01;19,17;68,44;26,28;5,57;0
2018;3;4;30,57;17,75;73,75;33,68;5,82;0
2018;3;5;29,39;19,54;81,29;39,2;9,29;0
2018;3;6;29,79;19,82;80,03;44,39;6,4;0
2018;3;7;28,58;16,48;80,25;43,6;4,98;0
2018;3;8;24,17;15,38;73,87;46,02;3,24;0
2018;3;9;26,41;10,6;82,12;30,33;1,76;0
2018;3;10;24,9;13,02;83,14;30,24;1,06;0
2018;3;11;28,06;14,03;94,49;33,9;1,19;0
2018;3;12;33,09;13,34;98,43;27,89;1,4;0
2018;3;13;25,85;14,79;88,66;53,84;1,7;0
2018;3;14;22,86;15,38;97,41;64,97;1,45;5,59
2018;3;15;18,21;12,75;95,38;57,85;4,48;0
2018;3;16;22,41;12,78;72,63;42,3;10,17;0
2018;3;17;27,7;16,91;63,07;27,62;6,64;0
2018;3;18;30,72;14,59;76,99;23,34;2,42;0
2018;3;19;26,75;9,94;94,44;41,97;1,85;0
2018;3;20;24,65;8,04;95,94;37,18;1,15;0
2018;3;21;24,68;13,44;95,93;39,52;6,71;0
2018;3;22;27,62;16,44;73,32;31,52;9,15;0
2018;3;23;31,95;12,02;96,03;17,97;1,88;0
2018;3;24;22,21;11,68;98,34;59,97;1,42;2,03
2018;3;25;20,83;11,65;97,98;42,82;1,31;0
2018;3;26;25,38;8,98;95,6;34,18;0,98;0
2018;3;27;32,02;7,81;85,99;13,1;1,9;0
2018;3;28;25,42;13,67;94,24;34,29;2,33;1,52
2018;3;29;17,97;14,87;98,92;80,69;0,58;11,18
2018;3;30;23,02;15,15;100;65,46;1,2;0,25
2018;3;31;26,18;14,26;85,66;45,16;3,94;0
2018;4;1;33,13;15,69;74,57;26,31;2,36;0
2018;4;2;27,07;15,72;88,4;41,88;3,63;0
2018;4;3;29,18;18,13;73,11;40,68;6,32;0
2018;4;4;28,67;14,42;91,23;36,55;1,35;0
2018;4;5;27,26;12,47;96,02;32,19;1,71;10,41
2018;4;6;21,49;9,81;98,18;38,93;1,74;0,25
2018;4;7;20,78;9,3;94,36;47,98;1,69;0
2018;4;8;28,67;12,8;71,07;27,54;3,02;0
2018;4;9;26,51;13,19;92,48;23,54;1,63;0
2018;4;10;23,69;14,84;77,16;47,51;8,68;0
2018;4;11;25,87;15,02;74,37;32,71;6,91;0
2018;4;12;30,23;14,59;92,73;34,17;1,68;0
2018;4;13;24,26;11,07;99,1;45,77;1,1;0
2018;4;14;27,89;10,82;98,53;37,95;2,81;0
2018;4;15;31,7;13,31;73,24;24,87;3,78;0
2018;4;16;33,1;16,59;73,36;25,48;2,13;0
2018;4;17;29,23;13,29;90,82;36,74;1,68;3,3
2018;4;18;18,95;10,14;99,55;70,52;2,86;16,51
2018;4;19;17,31;9,26;99,47;66,28;0,89;0
2018;4;20;23,02;7,61;98,26;44,35;0,78;0
2018;4;21;24,52;8,23;97,9;34,28;1,57;0
2018;4;22;25,22;8,53;97,04;32,6;1,19;0
2018;4;23;22,05;11,48;97,92;53,73;2,79;14,22
2018;4;24;19,98;11,7;98;53,45;1,6;1,02
2018;4;25;20,8;10,14;95,78;46,89;2,59;22,35
2018;4;26;16,99;11,34;99,27;70,99;3,96;6,35
2018;4;27;19,41;9,97;96,53;62,9;2,19;10,92
2018;4;28;18,88;8,69;96,76;44,19;2,97;0
2018;4;29;21,99;9,25;84,26;31,62;1,97;0
2018;4;30;26,45;11,1;80,71;17,65;1,96;0
2018;4;31;--;--;--;--;--;--
2018;5;1;28,52;12,66;88,82;19,6;1,32;0
2018;5;2;15,86;8,97;96,67;59,89;1,27;3,81
2018;5;3;21,53;10,19;87,97;40,63;4,99;0
2018;5;4;29,16;9,5;70,2;18,73;1,54;0
2018;5;5;25,66;10,72;92,87;21,3;1,68;0
2018;5;6;27,35;10,83;88,86;28,42;0,98;0
2018;5;7;28,09;13,89;92,04;18,66;3,33;4,32
2018;5;8;15,62;11,42;97,13;77,77;4,56;8,13
2018;5;9;18,37;7,18;94,25;56,7;1,91;0
2018;5;10;21,43;6,18;95,01;45,29;1,15;0
2018;5;11;15,29;6,14;97,48;72,48;0,95;1,78
2018;5;12;20,48;8,61;98,73;57,65;0,54;0
2018;5;13;21,5;8,23;99,09;55,67;0,9;0
2018;5;14;22,71;9,57;96,87;50,11;1,23;0
2018;5;15;25,44;9,64;87,48;30,34;1,21;0
2018;5;16;27,73;11,74;81,47;22,43;1,5;0
2018;5;17;27,85;11,21;75,64;23,35;3,86;0
2018;5;18;30,69;16,27;65,24;16,07;2,33;0
2018;5;19;28,46;13,24;79,22;23,81;1,16;0
2018;5;20;17,6;13,09;96,63;67,54;1,81;1,27
2018;5;21;15,36;12,61;100;80,49;4,67;21,59
2018;5;22;18,54;12,77;97,95;58,74;3,19;0
2018;5;23;17,21;13,71;97,1;77,1;3,16;6,6
2018;5;24;15,75;10,45;99,9;93,74;1,69;42,16
2018;5;25;19,49;8,94;100;56;1,54;0
2018;5;26;22,23;8,33;91,46;27,52;1,3;0
2018;5;27;22,52;8,48;89,85;29,09;1,29;0
2018;5;28;14,28;9,61;96,87;74,95;2,82;34,04
2018;5;29;17,04;8,53;98,33;64,27;1,04;0
2018;5;30;16,22;8,75;96,1;59,78;0,92;0,25
2018;5;31;15,92;11,23;95,26;73,27;4,8;39,12
2018;6;1;15,93;7,17;99,23;51,02;3,84;0
2018;6;2;15,9;10,35;97,68;66,42;4,22;21,84
2018;6;3;14,41;7,87;96,49;41,21;4,49;0
2018;6;4;19,89;3,88;90,98;24,92;1,27;0
2018;6;5;24,85;6,01;72,13;21,23;1,4;0
2018;6;6;26,24;12,52;59,23;19,05;1,92;0
2018;6;7;18,86;10,3;92,1;32,69;1,28;0
2018;6;8;21,22;9,53;98,19;60,06;0,82;22,86
2018;6;9;16,3;10,75;100;78,86;2,3;10,16
2018;6;10;17,8;5,23;98,51;56,6;0,77;0
2018;6;11;23,1;4,36;93,02;39,37;1,19;0
2018;6;12;27,43;12,15;64,6;15,87;1,85;0
2018;6;13;25,97;14,73;67,8;18,31;2,87;0
2018;6;14;20,74;10,27;98,66;26,75;4,84;61,98
2018;6;15;12,88;10,4;98,33;79,67;3,26;9,91
2018;6;16;16,52;8,14;98,98;66,66;0,86;0
2018;6;17;17,55;7,65;98,66;36,96;3,15;27,43
2018;6;18;15,34;10,69;99,26;75,58;2,48;9,4
2018;6;19;16,97;10,42;99,38;69,34;2,42;0
2018;6;20;17,89;7,18;97,17;42,67;1,02;0
2018;6;21;17,41;6,04;96,89;42,36;2,33;3,56
2018;6;22;18,15;10,37;98,84;68,64;1,98;0
2018;6;23;13,92;10,97;99,41;77,83;3,98;13,72
2018;6;24;14,16;9,06;99,4;69,84;1,46;0
2018;6;25;18,08;8,24;94,74;42,16;3,63;0
2018;6;26;16,91;6,89;91,63;52,76;2,03;23,62
2018;6;27;15,57;6,28;99,29;57,36;2,01;9,14
2018;6;28;17,26;3,12;87,3;32,61;0,99;0,25
2018;6;29;11,83;6,86;99;75,61;1,62;36,32
2018;6;30;14,52;10,5;100;81,17;3,08;2,03
2018;6;31;--;--;--;--;--;--
2018;7;1;14,52;6,02;97,42;76,19;4,98;53,85
2018;7;2;10,24;5,12;95,17;68,28;1,29;11,43
2018;7;3;14,3;5,58;96,62;55,89;1,05;0
2018;7;4;18,79;4,3;93,41;25,16;1,22;0
2018;7;5;21,44;4,47;93,75;34,62;1,19;0
2018;7;6;24,07;9,73;70,01;17,29;1,7;0
2018;7;7;25,19;10,33;60,66;17,01;1,66;0
2018;7;8;25,54;9,49;67,28;20,66;1,37;0
2018;7;9;24,37;11,61;86,59;31,77;1,58;0
2018;7;10;22,41;8,62;94,96;42,43;1,24;0
2018;7;11;23,52;12,26;79,92;28,16;3,04;2,03
2018;7;12;18,23;7,81;98,45;32,3;3,21;6,6
2018;7;13;12,07;7,04;98,5;82,07;0,71;20,32
2018;7;14;14,73;5,91;97,6;55,51;3,48;0
2018;7;15;17,16;10,86;59,51;33,45;6,99;0
2018;7;16;20,13;7,77;73,37;31,18;1,84;0
2018;7;17;24,75;10,99;82,31;37,82;1,13;0
2018;7;18;25,61;12,86;81,39;31,42;1,36;0
2018;7;19;27,23;14,63;75,16;19,44;1,84;0
2018;7;20;22,05;9,31;90,71;27,74;1,88;0
2018;7;21;24,03;6,93;98,1;36,86;0,84;0
2018;7;22;27,06;13,6;71,59;24,33;2,68;0
2018;7;23;26,85;12,28;75,24;27,92;2,26;0
2018;7;24;20,96;8,78;98,35;54,87;0,8;0
2018;7;25;18,99;7,98;100;68,82;0,76;0
2018;7;26;20,71;8,28;97,43;50,26;0,57;12,95
2018;7;27;18,01;7,68;98,21;50,74;1,34;5,33
2018;7;28;18,23;6,08;97,9;61,29;0,69;0
2018;7;29;16,27;5,05;99,79;45,85;0,83;0
2018;7;30;19,51;3,98;96,09;39,19;2,43;0
2018;7;31;14,19;8,43;94,11;51,41;2,27;3,81
2018;8;1;16,65;6,68;98,48;63,93;1,16;0
2018;8;2;19,61;6,01;97,65;38,26;3,79;0
2018;8;3;18,76;13,48;69,6;45,72;7,71;0
2018;8;4;17,83;8,89;94,48;47,96;1,5;0
2018;8;5;16,24;9,78;94,55;71,22;2,37;1,78
2018;8;6;14,13;7,36;98,22;66,23;3,39;39,62
2018;8;7;12,88;4,88;97,12;60,24;1,06;3,05
2018;8;8;15,68;3,81;92,83;44,42;3,04;0
2018;8;9;15,79;9,5;73,46;35,88;5,64;0
2018;8;10;17,04;5,74;95,18;46,75;2,17;0
2018;8;11;17,44;4,39;97,26;35,6;2,1;0
2018;8;12;17,29;4,34;98,59;44,15;1,3;12,95
2018;8;13;11,63;7,64;100;79,61;1,03;0
2018;8;14;16,53;4,74;92,35;49,65;1,18;0
2018;8;15;18,3;4,32;95,47;46,69;0,73;0
2018;8;16;12,76;4,17;97,71;71,32;2,38;30,99
2018;8;17;16,11;5,1;93,41;35,51;2,36;0
2018;8;18;20,72;4,84;83,04;16,09;1,64;0
2018;8;19;16,96;5,18;96,55;42,85;1,3;7,37
2018;8;20;14,45;5,54;100;70,27;0,92;0,25
2018;8;21;17,11;4,55;93,61;48,97;1,29;0
2018;8;22;16,13;3,95;95,81;50,58;1,25;1,78
2018;8;23;18,13;5,73;97,69;50,33;0,8;0
2018;8;24;21,02;4,85;98,17;40,04;1,08;0
2018;8;25;12,19;5,48;97,53;72,94;4,51;34,29
2018;8;26;9,23;3,96;95,1;72,48;2,03;21,08
2018;8;27;9,74;5,02;98,96;93,57;2,03;37,85
2018;8;28;17,84;8,21;100;65,11;0,44;0
2018;8;29;21,56;5,03;100;60,69;0,7;0
2018;8;30;24,47;8,5;96,88;32,8;1,28;0
2018;8;31;17,16;9,2;97,18;64,47;1,38;0
2018;9;1;19,52;4,92;100;51,57;0,91;0
2018;9;2;17,23;8,63;100;60,38;1,26;2,54
2018;9;3;19,34;8,84;98,56;49,13;1,9;0
2018;9;4;14,79;7,76;99,17;64,63;3,18;28,19
2018;9;5;11,93;4,07;99,34;64,26;1,68;6,1
2018;9;6;14,26;4,4;96,04;57,65;1,09;0,51
2018;9;7;12,87;5,48;88,13;55,7;2,46;4,06
2018;9;8;16,1;5,57;92,03;51,6;2,21;0
2018;9;9;18,71;4,95;91,15;34,2;1,65;0
2018;9;10;23,82;5,52;87,21;22,84;1,61;0
2018;9;11;22,74;8,54;97;21,59;2,4;0
2018;9;12;16,16;10,26;94,83;67,33;3,05;1,78
2018;9;13;16,51;10,33;97,37;62,74;3,27;0
2018;9;14;15,25;10,55;98,66;82,59;1,49;5,08
2018;9;15;19,28;8,48;98,79;67,39;0,76;0
2018;9;16;20,52;7,37;97,79;51,09;2,23;10,16
2018;9;17;17,75;10,94;98,64;59,55;4,27;14,48
2018;9;18;15,1;8,81;99,54;70,62;1,89;17,53
2018;9;19;12,49;5,34;96,2;56,67;2,14;25,65
2018;9;20;17;3,92;94,1;40,27;1,62;0
2018;9;21;18,49;6,63;93,39;51,33;1,72;0
2018;9;22;22,33;3,59;98,28;39,99;1,12;0
2018;9;23;22,47;3,99;97,84;45,83;1,29;0
2018;9;24;26,32;6,73;99,44;24,83;1,26;0
2018;9;25;16,21;7,73;100;65,6;3,6;2,29
2018;9;26;19,25;10,73;97,72;57,16;3,82;1,78
2018;9;27;18,27;11,49;98,93;72,72;3,32;19,81
2018;9;28;18,15;8,67;100;49,84;3,07;0
2018;9;29;25,39;6,68;81,76;28,37;1,66;0
2018;9;30;32,66;8,78;91,66;10,54;1,67;0
2018;9;31;--;--;--;--;--;--
2018;10;1;21,09;8,07;96,02;43,13;1,67;6,6
2018;10;2;16,38;10,33;94,28;54,74;3,54;0,25
2018;10;3;21,06;10,49;65,7;32,79;7,21;0
2018;10;4;27,24;11,95;63,51;24,41;2,72;0
2018;10;5;31,8;13,45;72,1;13,15;1,63;0
2018;10;6;28,07;12,43;82,29;29,26;4,3;0
2018;10;7;32,65;19,24;62,51;27,5;4,84;0
2018;10;8;34,12;13,97;87,43;23,86;1,42;0
2018;10;9;24,18;11,34;99,86;62,32;1,24;0
2018;10;10;24,7;11,32;99,77;60,67;1;0
2018;10;11;20,13;12,82;99,56;51,4;2,24;1,27
2018;10;12;17,69;9,92;90,22;53,31;10,03;0
2018;10;13;26,18;13,04;66,61;27,15;8,52;0
2018;10;14;22,04;13,03;90,29;44,46;3,08;0
2018;10;15;20,01;9,11;99,93;53,51;1,93;0
2018;10;16;22,45;6,93;97,04;44,36;2;0
2018;10;17;24,7;10,25;83,5;32,23;3,72;0
2018;10;18;25,41;11,64;91,42;35,33;1,56;1,02
2018;10;19;20,32;11,44;95,36;43,59;6,63;0
2018;10;20;23,24;13,18;72,82;32,59;12,85;0
2018;10;21;26,41;16,76;39,89;19,43;9,87;0
2018;10;22;36,36;15,16;53,21;15,95;2,38;0
2018;10;23;35,1;19,4;75,36;25,92;1,9;0
2018;10;24;34,19;17,29;79,36;24,35;1,77;0
2018;10;25;32,26;14,81;99,3;29,97;1,59;0
2018;10;26;32,84;14,29;100;34,17;2,85;0
2018;10;27;37,3;17,33;69,87;17,23;1,6;0
2018;10;28;34,86;17,47;88,13;21,16;1,43;0
2018;10;29;28,19;13,93;96,74;34,54;4,01;22,1
2018;10;30;14,09;8,13;97,24;50,94;3,43;4,32
2018;10;31;18,8;5,92;90,6;37,43;2,88;0
2018;11;1;20,43;8,34;73,66;37,78;6,42;0
2018;11;2;28,95;11,38;60,91;17,76;4,05;0
2018;11;3;32,78;14,54;71,81;13;1,56;0
2018;11;4;21,29;12,31;97,15;47,89;4,09;14,99
2018;11;5;12,97;7,68;96,21;54,89;2;15,75
2018;11;6;18,04;7,53;98,73;50,63;3,03;0
2018;11;7;26,94;11,31;83,93;21,91;4,08;0
2018;11;8;27,97;9,89;78,48;30,51;3,02;0
2018;11;9;31,89;18,92;55,91;8,03;4,72;0
2018;11;10;29,8;15,82;73,27;21,3;5,58;0
2018;11;11;32,93;17,93;62,34;25,13;4,97;0
2018;11;12;29,08;10,31;92,92;38,43;1,28;0
2018;11;13;25,84;10,69;96,51;41,77;0,95;0
2018;11;14;28,18;13,25;97,62;39,96;1,09;0
2018;11;15;27,44;12,49;98,48;44,37;1,07;0
2018;11;16;25,09;14,72;95,55;44,83;1,7;0
2018;11;17;24,47;10,41;86,32;39,73;4,81;0
2018;11;18;25,16;14,68;72,26;40,21;9,07;0
2018;11;19;29,86;14,61;93,37;33,3;2,64;0
2018;11;20;21,23;12,04;96,71;65,11;2,12;4,06
2018;11;21;21,55;11,89;78,88;36,73;6,23;0
2018;11;22;26,06;12,44;71,89;24,67;7,41;0
2018;11;23;29,25;13,36;89,72;28,82;2,67;0
2018;11;24;30,08;10,55;96,12;27,49;1,58;0
2018;11;25;27,49;11,33;99,22;46,11;1,29;0
2018;11;26;25,75;13,07;95,36;47,93;2,18;0
2018;11;27;18,9;11,58;87,34;39,18;3,43;5,08
2018;11;28;20,17;8,89;89,47;32,26;5,08;0
2018;11;29;30,46;14,82;52,62;19,39;5,18;0
2018;11;30;33,92;13,01;95,51;14,21;3,04;0
2018;11;31;--;--;--;--;--;--
2018;12;1;27,81;11,46;96,71;36,59;1,82;0
2018;12;2;26,91;13,35;100;41,41;1,66;18,03
2018;12;3;19,69;10,84;99,91;60,05;2,02;6,35
2018;12;4;21,88;10,92;94,48;43,7;1,75;0
2018;12;5;24,95;12,95;96,24;52,76;0,85;0
2018;12;6;22,57;10,65;99;61,67;1,95;9,14
2018;12;7;21,85;11,43;98,55;55,75;2,56;0,25
2018;12;8;20,9;9,33;95,4;52,08;1,66;0
2018;12;9;24,74;14,56;75,99;40,47;5,97;0
2018;12;10;29,63;12,52;81,2;29,34;2,04;0
2018;12;11;30,4;11,82;92,64;26,64;1,58;3,05
2018;12;12;24,67;11,63;99,81;28,93;2,2;0,51
2018;12;13;22,15;9,5;96,31;50,23;2,53;0
2018;12;14;26,91;12,19;80,77;33,67;3,34;0
2018;12;15;30,38;14,09;79;32,05;4,2;0
2018;12;16;33,44;15,72;82,76;35,91;3,96;0
2018;12;17;33,44;17,7;90,72;34,24;2,23;0
2018;12;18;21,23;15,92;96,66;65,88;2,44;9,91
2018;12;19;24,73;13,43;99,33;49,78;1,49;0,25
2018;12;20;27,68;10,66;95,86;37,7;2,64;0
2018;12;21;31,01;15,76;96,58;29,37;1,98;0
2018;12;22;30,07;14,13;100;47,04;1,32;0
2018;12;23;28,57;14,99;98,08;51,59;1,9;0
2018;12;24;29,11;13,03;95,13;43,97;1,37;0
2018;12;25;28,02;13,65;99,29;42,26;2,46;0,76
2018;12;26;25,88;16,43;99,53;54,77;3,04;13,46
2018;12;27;21,85;12,55;98,73;46,27;2,09;0
2018;12;28;28,71;13,77;74,31;29,97;4,61;0
2018;12;29;31,03;13,06;93,34;13,09;2;0
2018;12;30;28,2;10,96;96,22;44,65;2,63;0
2018;12;31;33,49;14,72;94,37;21,68;1,97;0
2019;1;1;26,39;15,18;95,02;41,74;2,49;1,78
2019;1;2;23,76;14,32;84,7;47,66;11,1;0
2019;1;3;31,96;16,41;72,53;26,68;5,75;0
2019;1;4;30,04;13,44;82,38;28,31;2,56;0
2019;1;5;27,8;15,22;89,05;36,98;5,12;0
2019;1;6;33,21;15,74;76,55;14,98;3,06;0
2019;1;7;29,62;12,92;94,68;46,13;1,23;0
2019;1;8;28,96;11,85;99,78;38,2;3,67;0
2019;1;9;29,56;16,92;83,06;36,45;4,7;0
2019;1;10;25,13;12,94;94,23;44,2;2;0
2019;1;11;25,27;13,09;98,83;41,94;3,65;52,83
2019;1;12;23,01;9,11;96,3;43,7;2,67;0
2019;1;13;25,73;13,5;95,05;41,78;2,52;0
2019;1;14;25,99;10,86;99,06;41,94;1,35;0
2019;1;15;27,91;10,82;96,86;45,02;3,35;0
2019;1;16;32,34;18,62;78,19;31,19;6,33;0
2019;1;17;30,01;14,95;94,01;42,31;1,81;0
2019;1;18;20,78;12,82;96,13;61,38;2,1;9,65
2019;1;19;21,4;11,34;81,68;46,48;3,1;0
2019;1;20;30,55;11,99;81,54;22,51;1,96;0
2019;1;21;29,83;13,42;90,02;20,18;1,79;0,25
2019;1;22;26,35;11,61;97,92;45,25;1,58;0
2019;1;23;23,25;11,86;91,67;49,09;2,4;0
2019;1;24;26,4;14,69;71,83;37,53;8,07;0
2019;1;25;26,64;15,31;68,62;25,16;8,01;0
2019;1;26;33,06;18,26;68,02;23,94;7,1;0
2019;1;27;31,69;20,81;68,63;32,96;8,47;0
2019;1;28;36,32;20,07;81,56;22,41;5,5;0
2019;1;29;29,88;14,8;95,68;36,6;1,69;0
2019;1;30;28,64;14,38;97,82;52,26;2,64;0
2019;1;31;27,66;19,59;75,61;47,95;9,39;0
2019;2;1;28,09;19,69;74,54;44,07;12,23;0
2019;2;2;30,61;17,44;94,45;39,2;3,97;5,33
2019;2;3;19,3;15,55;100;91,52;1,36;25,15
2019;2;4;30,03;10,95;96,47;33,27;2,29;0
2019;2;5;31,95;12,51;95,72;21,19;2,07;0
2019;2;6;33,11;22,49;57,43;10,39;6,56;0
2019;2;7;38,1;17,42;87,82;18,73;3,2;0
2019;2;8;29,45;14,01;98,46;47,84;1,4;0
2019;2;9;31,38;15,13;95,45;43,79;1,61;0
2019;2;10;28,96;13,17;100;51,86;4,67;0
2019;2;11;26,25;18,42;80,76;53,45;8,65;0
2019;2;12;27,99;18,19;82,01;24,19;8,52;0
2019;2;13;30,46;19,43;63,92;20,46;7,9;0
2019;2;14;37,65;22,92;49,13;14,69;5,72;0
2019;2;15;33,04;16,5;96,63;30,57;1,5;0
2019;2;16;27,8;14,59;98,5;58,21;1,2;0
2019;2;17;31,86;15,22;92,08;24,68;4,67;0
2019;2;18;34,93;16,21;81,49;30,13;4,07;0
